unnamed_0,age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,workout_type,fat_percentage,water_intake_liters,workout_frequency_daysweek,experience_level,bmi,base_met,hr_intensity,effective_met,calories_burned_kcal
8879,21,Female,70.7,1.61,205,144,69,0.55,Yoga,26.0,3.2,3,0,27.3,3.0,0.551470588,1.654411765,64.3
8880,37,Female,67.0,1.64,180,127,62,0.89,Yoga,26.7,3.9,5,1,25.0,3.0,0.550847458,1.652542373,98.5
8881,27,Male,49.3,1.48,194,143,80,0.55,Yoga,31.2,3.6,2,0,22.5,3.0,0.552631579,1.657894737,45.0
8882,40,Female,74.8,1.75,180,140,66,1.04,Cardio,20.5,2.9,4,2,24.4,7.0,0.649122807,4.543859649,353.5
8883,58,Female,78.6,1.67,155,127,62,1.19,Strength,23.8,3.9,7,2,28.2,6.0,0.698924731,4.193548387,392.2
8884,51,Male,69.8,1.65,174,136,65,0.89,Cardio,13.6,2.7,7,2,25.6,7.0,0.651376147,4.559633028,283.3
8885,50,Male,49.2,1.65,161,132,66,1.07,Strength,21.6,3.7,7,2,18.0,6.0,0.694736842,4.168421053,219.4
8886,51,Female,77.9,1.68,170,120,59,1.0,Yoga,21.4,4.3,7,2,27.6,3.0,0.54954955,1.648648649,128.4
8887,56,Female,83.0,1.75,172,157,71,1.29,HIIT,25.4,3.6,3,1,27.3,9.5,0.851485149,8.089108911,866.1
8888,27,Female,63.1,1.67,185,147,77,0.89,Cardio,22.8,2.7,5,1,22.5,7.0,0.648148148,4.537037037,254.8
8889,37,Male,58.3,1.54,182,152,83,0.54,Strength,27.0,3.1,2,0,24.5,6.0,0.696969697,4.181818182,131.7
8890,18,Female,73.8,1.74,205,148,79,0.63,Yoga,31.3,3.5,2,0,24.5,3.0,0.547619048,1.642857143,76.4
8891,30,Male,53.9,1.73,192,157,76,0.64,Strength,25.0,3.1,2,0,18.0,6.0,0.698275862,4.189655172,144.5
8892,18,Male,64.8,1.7,205,144,70,1.17,Yoga,20.3,4.2,4,2,22.4,3.0,0.548148148,1.644444444,124.7
8893,22,Male,72.0,1.79,195,149,64,1.75,Cardio,8.1,4.2,7,3,22.5,7.0,0.648854962,4.541984733,572.3
8894,33,Male,66.2,1.68,182,143,69,0.4,Cardio,19.4,2.8,3,0,23.4,7.0,0.654867257,4.584070796,121.4
8895,32,Male,70.2,1.79,187,149,60,1.05,Strength,14.8,3.6,6,2,21.9,6.0,0.700787402,4.204724409,309.9
8896,45,Female,88.3,1.82,176,130,73,0.67,Yoga,26.3,3.3,5,1,26.7,3.0,0.553398058,1.660194175,98.2
8897,48,Female,62.7,1.74,175,137,67,0.91,Cardio,24.1,2.5,4,1,20.8,7.0,0.648148148,4.537037037,258.9
8898,40,Male,71.2,1.61,182,154,70,0.69,Mixed,26.8,3.8,3,0,27.6,8.0,0.75,6.0,294.8
8899,34,Male,73.5,1.67,191,153,81,0.76,Cardio,25.7,2.6,2,0,26.5,7.0,0.654545455,4.581818182,255.9
8900,51,Male,95.8,1.8,170,127,75,0.72,Yoga,25.4,4.1,3,0,29.4,3.0,0.547368421,1.642105263,113.3
8901,30,Male,72.4,1.53,185,153,60,1.21,Mixed,8.0,5.0,6,3,30.9,8.0,0.744,5.952,521.4
8902,31,Female,83.4,1.64,182,143,69,0.37,Cardio,22.2,2.2,3,0,31.0,7.0,0.654867257,4.584070796,141.5
8903,28,Male,52.2,1.65,196,138,68,0.94,Yoga,21.8,4.3,3,1,19.3,3.0,0.546875,1.640625,80.5
8904,45,Male,64.4,1.59,180,144,58,1.05,Strength,16.4,3.7,7,3,25.4,6.0,0.704918033,4.229508197,286.0
8905,59,Female,66.0,1.77,171,138,60,0.89,Strength,19.6,3.5,4,2,21.1,6.0,0.702702703,4.216216216,247.7
8906,49,Female,103.3,1.72,183,141,64,0.73,Cardio,22.4,2.2,4,1,35.0,7.0,0.647058824,4.529411765,341.6
8907,52,Female,68.5,1.61,173,131,79,0.92,Yoga,18.4,3.7,4,1,26.5,3.0,0.553191489,1.659574468,104.6
8908,48,Female,89.9,1.74,174,130,77,0.79,Yoga,24.9,3.5,3,1,29.7,3.0,0.546391753,1.639175258,116.4
8909,34,Male,71.3,1.66,184,132,69,0.92,Yoga,21.2,3.8,5,1,25.7,3.0,0.547826087,1.643478261,107.8
8910,26,Male,45.6,1.59,190,131,58,0.96,Yoga,8.0,4.5,6,2,18.0,3.0,0.553030303,1.659090909,72.6
8911,27,Male,54.0,1.61,193,154,61,1.02,Strength,24.9,3.8,4,1,20.9,6.0,0.704545455,4.227272727,232.8
8912,25,Male,63.2,1.72,194,163,68,0.94,Mixed,21.7,4.2,3,1,21.3,8.0,0.753968254,6.031746032,358.3
8913,38,Male,70.6,1.77,192,151,55,1.26,Strength,8.0,4.4,5,3,22.4,6.0,0.700729927,4.204379562,374.0
8914,30,Male,67.7,1.63,193,154,63,0.97,Strength,14.4,4.2,4,2,25.4,6.0,0.7,4.2,275.8
8915,22,Male,78.2,1.73,197,149,60,0.62,Cardio,25.5,3.0,3,1,26.0,7.0,0.649635036,4.547445255,220.5
8916,23,Male,60.8,1.84,193,156,70,1.03,Strength,20.5,3.8,3,1,18.0,6.0,0.699186992,4.195121951,262.7
8917,47,Male,55.7,1.55,176,143,66,0.97,Strength,22.3,3.7,7,2,23.1,6.0,0.7,4.2,226.9
8918,48,Female,64.9,1.72,173,156,64,1.32,HIIT,15.3,3.5,4,2,22.1,9.5,0.844036697,8.018348624,686.9
8919,34,Male,91.8,1.76,184,149,85,1.1,Cardio,31.5,3.2,2,0,29.5,7.0,0.646464646,4.525252525,457.0
8920,28,Female,73.6,1.67,189,157,64,1.07,Mixed,22.2,4.6,5,2,26.4,8.0,0.744,5.952,468.7
8921,37,Female,75.7,1.8,186,150,84,0.25,Cardio,28.4,2.5,2,0,23.3,7.0,0.647058824,4.529411765,85.7
8922,26,Female,89.9,1.9,192,150,71,0.97,Cardio,28.0,3.2,3,1,24.9,7.0,0.652892562,4.570247934,398.5
8923,19,Female,52.9,1.71,199,180,70,1.42,HIIT,14.8,4.0,7,3,18.0,9.5,0.852713178,8.100775194,608.5
8924,54,Male,73.1,1.66,164,149,66,0.86,HIIT,21.3,3.6,3,0,26.6,9.5,0.846938776,8.045918367,505.8
8925,18,Female,70.8,1.78,205,164,70,0.52,Strength,26.2,2.9,2,0,22.4,6.0,0.696296296,4.177777778,153.8
8926,21,Female,64.6,1.76,200,143,74,0.78,Yoga,28.4,3.9,2,0,20.8,3.0,0.547619048,1.642857143,82.8
8927,53,Male,61.5,1.45,163,125,78,0.71,Yoga,26.2,3.6,3,1,29.3,3.0,0.552941176,1.658823529,72.4
8928,42,Female,70.8,1.68,165,138,74,0.59,Strength,29.9,3.6,2,0,25.1,6.0,0.703296703,4.21978022,176.3
8929,20,Male,57.4,1.64,192,160,67,0.84,Mixed,24.9,4.1,5,1,21.3,8.0,0.744,5.952,287.0
8930,26,Male,63.8,1.72,193,161,68,1.11,Mixed,15.1,3.8,5,2,21.6,8.0,0.744,5.952,421.5
8931,39,Male,70.2,1.66,189,171,65,1.27,HIIT,11.0,3.5,7,3,25.5,9.5,0.85483871,8.120967742,724.0
8932,40,Male,70.3,1.67,191,155,71,0.89,Strength,26.0,3.2,2,0,25.2,6.0,0.7,4.2,262.8
8933,29,Female,61.3,1.59,190,145,62,1.03,Cardio,21.9,3.2,6,2,24.1,7.0,0.6484375,4.5390625,286.6
8934,27,Male,59.0,1.75,195,156,83,0.8,Cardio,31.9,3.3,2,0,19.2,7.0,0.651785714,4.5625,215.4
8935,51,Female,67.4,1.85,168,136,76,0.86,Cardio,23.9,3.3,3,1,19.8,7.0,0.652173913,4.565217391,264.6
8936,27,Female,53.5,1.6,195,163,68,1.26,Mixed,14.7,4.5,5,3,21.0,8.0,0.748031496,5.984251969,403.4
8937,47,Male,55.1,1.54,172,158,80,0.77,HIIT,24.9,3.4,3,0,23.2,9.5,0.847826087,8.054347826,341.7
8938,39,Female,67.4,1.68,178,130,71,0.73,Yoga,23.1,3.8,2,0,23.8,3.0,0.551401869,1.654205607,81.4
8939,23,Male,65.7,1.68,194,152,75,0.31,Cardio,20.8,2.4,3,0,23.4,7.0,0.647058824,4.529411765,92.3
8940,19,Female,76.0,1.8,205,160,55,1.2,Strength,17.6,3.8,7,3,23.5,6.0,0.7,4.2,383.0
8941,47,Female,76.4,1.56,180,155,80,0.64,Mixed,27.4,4.0,3,0,31.5,8.0,0.75,6.0,293.4
8942,19,Female,72.5,1.63,199,180,72,1.04,HIIT,24.7,3.0,3,0,27.4,9.5,0.850393701,8.078740157,609.1
8943,49,Female,61.7,1.47,175,141,61,0.43,Strength,19.6,2.9,3,1,28.8,6.0,0.701754386,4.210526316,111.7
8944,59,Male,85.4,1.82,162,132,76,0.76,Cardio,29.4,3.9,3,0,25.9,7.0,0.651162791,4.558139535,295.8
8945,33,Male,70.6,1.71,185,154,81,0.76,Strength,22.4,3.7,2,0,24.3,6.0,0.701923077,4.211538462,226.0
8946,29,Female,68.4,1.63,194,163,68,0.87,Mixed,32.1,4.4,2,0,25.6,8.0,0.753968254,6.031746032,358.9
8947,18,Female,59.7,1.55,205,185,69,0.84,HIIT,25.3,2.8,3,1,24.9,9.5,0.852941176,8.102941176,406.3
8948,25,Female,66.0,1.56,191,172,67,0.9,HIIT,25.4,3.5,4,1,27.2,9.5,0.846774194,8.044354839,477.8
8949,30,Female,59.6,1.72,188,153,70,0.92,Strength,16.0,3.7,4,2,20.1,6.0,0.703389831,4.220338983,231.4
8950,32,Male,66.2,1.57,195,156,65,0.67,Strength,27.1,3.3,3,0,26.9,6.0,0.7,4.2,186.3
8951,25,Female,70.5,1.69,195,153,76,0.64,Cardio,26.1,2.4,3,1,24.7,7.0,0.647058824,4.529411765,204.4
8952,27,Female,63.9,1.88,189,152,66,0.93,Strength,28.9,3.6,5,1,18.0,6.0,0.699186992,4.195121951,249.3
8953,22,Female,65.9,1.65,199,143,74,0.65,Yoga,25.7,3.7,2,0,24.3,3.0,0.552,1.656,70.9
8954,36,Male,47.1,1.58,184,168,74,0.82,HIIT,26.2,3.5,4,1,18.8,9.5,0.854545455,8.118181818,313.5
8955,55,Female,64.5,1.72,170,156,72,1.0,HIIT,16.5,3.9,4,2,21.9,9.5,0.857142857,8.142857143,525.2
8956,28,Male,56.7,1.56,192,133,60,0.72,Yoga,10.6,3.4,7,3,23.4,3.0,0.553030303,1.659090909,67.7
8957,37,Male,61.7,1.85,183,165,66,1.02,HIIT,14.2,3.8,3,1,18.0,9.5,0.846153846,8.038461538,505.9
8958,37,Female,78.8,1.82,183,139,57,1.12,Cardio,16.8,3.3,7,3,23.8,7.0,0.650793651,4.555555556,402.1
8959,38,Female,67.2,1.66,183,132,71,1.05,Yoga,18.8,4.3,7,2,24.3,3.0,0.544642857,1.633928571,115.3
8960,35,Female,68.3,1.59,193,158,56,1.29,Mixed,13.3,4.9,5,3,27.0,8.0,0.744525547,5.95620438,524.8
8961,27,Male,59.5,1.64,197,158,67,0.68,Strength,20.8,3.3,4,2,22.2,6.0,0.7,4.2,169.9
8962,51,Male,68.4,1.65,164,124,75,0.54,Yoga,23.5,3.6,2,0,25.1,3.0,0.550561798,1.651685393,61.0
8963,43,Female,69.7,1.72,178,144,79,0.25,Cardio,34.6,2.7,3,0,23.6,7.0,0.656565657,4.595959596,80.1
8964,47,Male,71.1,1.78,175,125,65,0.93,Yoga,21.9,4.0,7,2,22.3,3.0,0.545454545,1.636363636,108.2
8965,26,Female,44.7,1.58,196,177,68,0.88,HIIT,21.9,3.7,5,1,18.0,9.5,0.8515625,8.08984375,318.2
8966,48,Female,74.7,1.78,165,151,72,0.58,HIIT,33.8,3.5,3,0,23.6,9.5,0.849462366,8.069892473,349.6
8967,59,Female,81.8,1.74,162,147,62,0.8,HIIT,14.6,3.3,4,2,27.0,9.5,0.85,8.075,528.4
8968,21,Female,53.8,1.63,196,175,55,1.09,HIIT,15.5,3.5,6,3,20.3,9.5,0.85106383,8.085106383,474.1
8969,23,Female,57.1,1.57,190,149,73,1.14,Cardio,20.2,3.2,4,1,23.1,7.0,0.64957265,4.547008547,296.0
8970,31,Female,67.9,1.69,195,158,71,0.62,Strength,24.1,2.9,5,1,23.7,6.0,0.701612903,4.209677419,177.2
8971,21,Male,70.4,1.57,198,177,63,0.93,HIIT,17.8,3.1,4,1,28.4,9.5,0.844444444,8.022222222,525.2
8972,43,Male,76.6,1.78,176,140,73,0.8,Cardio,31.2,3.0,2,0,24.1,7.0,0.650485437,4.553398058,279.0
8973,56,Male,61.8,1.57,168,135,74,0.34,Cardio,26.9,2.4,3,0,25.2,7.0,0.64893617,4.542553191,95.4
8974,34,Female,72.1,1.73,191,144,57,1.43,Cardio,20.9,3.7,5,3,24.0,7.0,0.649253731,4.544776119,468.6
8975,36,Female,61.6,1.67,183,152,59,1.36,Mixed,13.6,4.6,5,3,22.0,8.0,0.75,6.0,502.7
8976,23,Female,51.3,1.62,197,163,59,1.01,Mixed,21.2,5.2,5,3,19.5,8.0,0.753623188,6.028985507,312.4
8977,46,Male,63.7,1.67,169,126,74,0.85,Yoga,28.9,4.2,4,1,22.9,3.0,0.547368421,1.642105263,88.9
8978,28,Female,81.8,1.79,187,148,75,0.25,Cardio,26.0,2.4,3,0,25.6,7.0,0.651785714,4.5625,93.3
8979,33,Male,59.7,1.56,193,161,63,0.99,Mixed,17.3,4.0,7,3,24.5,8.0,0.753846154,6.030769231,356.4
8980,47,Female,80.3,1.64,173,144,55,1.23,Mixed,11.8,4.5,7,3,29.9,8.0,0.754237288,6.033898305,596.0
8981,42,Male,71.6,1.6,183,127,60,0.98,Yoga,15.9,4.0,5,2,27.8,3.0,0.544715447,1.634146341,114.7
8982,57,Female,81.4,1.68,162,148,68,0.26,HIIT,31.3,2.6,3,0,29.0,9.5,0.85106383,8.085106383,171.1
8983,28,Female,46.7,1.61,194,156,68,1.24,Strength,18.5,3.8,4,1,18.0,6.0,0.698412698,4.19047619,242.7
8984,24,Male,68.5,1.5,187,151,65,1.07,Strength,15.9,4.2,6,2,30.3,6.0,0.704918033,4.229508197,310.0
8985,43,Male,62.1,1.57,181,145,78,0.57,Cardio,27.2,2.8,3,1,25.1,7.0,0.650485437,4.553398058,161.2
8986,39,Male,87.1,1.84,181,129,66,0.82,Yoga,22.2,3.9,3,1,25.6,3.0,0.547826087,1.643478261,117.4
8987,42,Female,80.2,1.7,176,149,69,0.79,Mixed,21.4,4.3,4,2,27.6,8.0,0.747663551,5.981308411,379.0
8988,36,Male,69.7,1.7,187,143,61,1.15,Cardio,17.1,3.3,4,2,24.1,7.0,0.650793651,4.555555556,365.2
8989,48,Male,53.8,1.65,177,162,75,0.25,HIIT,24.4,2.5,3,0,19.7,9.5,0.852941176,8.102941176,109.0
8990,43,Female,83.6,1.67,175,143,69,0.87,Strength,21.5,3.3,4,1,29.8,6.0,0.698113208,4.188679245,304.7
8991,59,Female,56.1,1.64,155,122,60,1.03,Cardio,10.0,3.8,4,2,20.9,7.0,0.652631579,4.568421053,264.0
8992,58,Male,60.2,1.73,170,145,71,0.28,Mixed,30.5,3.9,2,0,20.1,8.0,0.747474747,5.97979798,100.8
8993,53,Female,65.9,1.69,166,151,68,1.42,HIIT,23.2,4.0,7,3,23.1,9.5,0.846938776,8.045918367,752.9
8994,40,Male,54.9,1.56,170,122,62,1.1,Yoga,15.9,4.1,4,2,22.5,3.0,0.555555556,1.666666667,100.6
8995,30,Male,69.8,1.71,188,151,65,1.38,Strength,16.1,4.5,7,3,24.0,6.0,0.699186992,4.195121951,404.1
8996,42,Male,49.6,1.45,180,150,78,0.48,Strength,27.4,3.1,2,0,23.6,6.0,0.705882353,4.235294118,100.8
8997,19,Female,87.1,1.72,201,162,72,0.58,Strength,28.5,3.7,3,0,29.4,6.0,0.697674419,4.186046512,211.5
8998,19,Male,61.2,1.54,200,169,75,0.71,Mixed,24.9,4.2,2,0,25.8,8.0,0.752,6.016,261.4
8999,33,Male,57.4,1.67,185,145,71,0.96,Cardio,12.0,3.5,3,1,20.6,7.0,0.649122807,4.543859649,250.4
9000,26,Female,51.4,1.56,192,163,77,1.09,Mixed,30.1,4.0,3,0,21.1,8.0,0.747826087,5.982608696,335.2
9001,45,Male,63.4,1.68,169,140,73,0.33,Strength,26.1,3.3,2,0,22.4,6.0,0.697916667,4.1875,87.6
9002,30,Male,67.8,1.74,184,143,67,0.57,Cardio,26.7,2.5,3,0,22.5,7.0,0.64957265,4.547008547,175.7
9003,52,Male,73.5,1.83,170,144,66,1.11,Mixed,26.9,4.4,5,1,21.9,8.0,0.75,6.0,489.5
9004,58,Female,45.6,1.53,168,140,76,0.74,Strength,24.9,3.8,4,1,19.6,6.0,0.695652174,4.173913043,140.8
9005,30,Male,79.5,1.78,189,153,70,1.23,Strength,22.8,4.3,3,1,25.2,6.0,0.697478992,4.18487395,409.2
9006,48,Female,63.6,1.69,179,131,73,0.64,Yoga,27.2,3.5,2,0,22.2,3.0,0.547169811,1.641509434,66.8
9007,38,Female,54.0,1.63,187,154,55,1.67,Mixed,14.8,5.2,5,3,20.2,8.0,0.75,6.0,541.1
9008,49,Male,80.0,1.76,170,128,76,0.95,Yoga,19.2,4.2,3,1,25.9,3.0,0.553191489,1.659574468,126.1
9009,51,Male,75.2,1.66,172,138,74,0.32,Cardio,21.6,2.9,3,0,27.4,7.0,0.653061224,4.571428571,110.0
9010,25,Female,70.6,1.75,197,145,80,0.25,Yoga,24.5,3.4,2,0,23.0,3.0,0.555555556,1.666666667,29.4
9011,58,Male,77.8,1.58,159,135,78,0.57,Strength,21.4,3.3,2,0,31.1,6.0,0.703703704,4.222222222,187.2
9012,19,Male,85.9,1.62,190,174,79,0.53,HIIT,21.8,3.2,2,0,32.9,9.5,0.855855856,8.130630631,370.2
9013,55,Female,81.8,1.77,166,135,78,0.98,Cardio,21.8,3.2,4,1,26.0,7.0,0.647727273,4.534090909,363.5
9014,49,Male,74.0,1.83,175,146,61,1.14,Mixed,12.6,4.6,6,3,22.1,8.0,0.745614035,5.964912281,503.2
9015,57,Male,70.5,1.68,160,122,74,0.58,Yoga,22.4,3.2,2,0,25.1,3.0,0.558139535,1.674418605,68.5
9016,45,Female,40.2,1.45,185,157,73,0.95,Mixed,19.9,4.2,5,2,19.1,8.0,0.75,6.0,229.1
9017,54,Male,56.5,1.66,171,155,64,0.99,HIIT,18.8,3.7,6,3,20.5,9.5,0.85046729,8.079439252,451.9
9018,58,Female,51.0,1.68,155,124,66,0.66,Cardio,21.4,2.8,4,1,18.0,7.0,0.651685393,4.561797753,153.6
9019,18,Female,59.0,1.66,201,165,80,0.62,Strength,29.4,3.5,2,0,21.5,6.0,0.702479339,4.214876033,154.2
9020,58,Male,56.0,1.71,158,122,78,1.09,Yoga,15.3,4.1,4,1,19.1,3.0,0.55,1.65,100.7
9021,27,Female,70.6,1.63,191,130,55,1.58,Yoga,14.9,5.1,5,3,26.5,3.0,0.551470588,1.654411765,184.5
9022,21,Male,65.3,1.76,202,156,69,0.63,Cardio,24.0,2.7,3,0,21.0,7.0,0.654135338,4.578947368,188.4
9023,52,Male,61.4,1.56,167,152,66,0.72,HIIT,19.5,3.3,4,1,25.1,9.5,0.851485149,8.089108911,357.6
9024,27,Female,87.8,1.8,190,148,69,1.14,Cardio,21.4,3.7,6,2,27.0,7.0,0.652892562,4.570247934,457.4
9025,28,Female,96.6,1.84,192,139,74,0.99,Yoga,29.6,3.9,3,1,28.7,3.0,0.550847458,1.652542373,158.0
9026,31,Female,57.0,1.59,193,157,73,0.73,Strength,21.1,2.8,5,1,22.6,6.0,0.7,4.2,174.8
9027,55,Female,63.7,1.59,169,126,74,0.77,Yoga,21.1,3.8,4,1,25.2,3.0,0.547368421,1.642105263,80.5
9028,29,Female,75.1,1.72,194,175,64,1.16,HIIT,27.0,3.6,4,1,25.4,9.5,0.853846154,8.111538462,706.6
9029,34,Female,70.9,1.56,193,159,59,1.14,Mixed,17.3,4.1,4,2,29.1,8.0,0.746268657,5.970149254,482.5
9030,33,Male,72.2,1.63,187,159,76,0.51,Mixed,15.6,4.1,5,1,27.1,8.0,0.747747748,5.981981982,220.3
9031,52,Male,93.6,1.79,166,133,71,0.7,Cardio,24.0,3.0,5,1,29.2,7.0,0.652631579,4.568421053,299.3
9032,19,Female,55.4,1.75,200,147,81,0.61,Yoga,21.9,3.3,3,0,18.0,3.0,0.554621849,1.663865546,56.2
9033,28,Male,75.3,1.88,188,168,57,1.18,HIIT,8.1,3.9,7,3,21.3,9.5,0.847328244,8.049618321,715.2
9034,58,Female,81.0,1.7,158,145,70,0.41,HIIT,31.8,2.5,3,0,28.1,9.5,0.852272727,8.096590909,268.9
9035,20,Female,69.0,1.62,204,170,69,0.97,Mixed,25.1,4.5,2,0,26.3,8.0,0.748148148,5.985185185,400.6
9036,46,Male,66.7,1.69,178,153,79,0.64,Mixed,18.7,3.6,3,0,23.5,8.0,0.747474747,5.97979798,255.3
9037,35,Male,61.3,1.66,172,135,66,0.95,Cardio,11.3,3.0,7,3,22.1,7.0,0.650943396,4.556603774,265.4
9038,37,Female,75.4,1.67,188,146,68,0.86,Cardio,25.5,2.8,7,2,27.2,7.0,0.65,4.55,295.0
9039,31,Female,50.7,1.68,187,169,68,0.67,HIIT,31.0,3.2,4,1,18.0,9.5,0.848739496,8.06302521,273.9
9040,51,Female,68.4,1.59,166,130,63,0.88,Cardio,21.4,3.2,6,3,27.2,7.0,0.650485437,4.553398058,274.1
9041,48,Male,71.1,1.71,170,138,63,1.16,Strength,20.8,4.2,7,3,24.4,6.0,0.700934579,4.205607477,346.9
9042,57,Female,52.2,1.54,157,113,60,0.69,Yoga,23.5,3.7,4,1,22.0,3.0,0.546391753,1.639175258,59.0
9043,59,Female,67.3,1.61,160,133,68,0.81,Strength,27.0,3.9,4,1,26.0,6.0,0.706521739,4.239130435,231.1
9044,35,Male,62.5,1.67,195,148,61,1.37,Cardio,13.6,3.8,7,3,22.5,7.0,0.649253731,4.544776119,389.1
9045,47,Male,51.0,1.45,165,140,81,0.39,Strength,26.7,2.6,2,0,24.1,6.0,0.702380952,4.214285714,83.8
9046,42,Male,73.5,1.76,181,142,70,0.88,Cardio,19.2,2.7,4,1,23.8,7.0,0.648648649,4.540540541,293.7
9047,36,Female,58.7,1.47,189,158,66,0.78,Mixed,23.8,4.5,5,2,27.0,8.0,0.74796748,5.983739837,274.0
9048,25,Female,75.2,1.75,198,138,65,0.74,Yoga,19.0,4.1,5,2,24.6,3.0,0.54887218,1.646616541,91.6
9049,45,Male,43.3,1.55,183,135,76,0.79,Yoga,28.6,3.6,2,0,18.0,3.0,0.551401869,1.654205607,56.6
9050,25,Female,49.5,1.64,200,180,68,0.43,HIIT,26.1,3.1,3,0,18.4,9.5,0.848484848,8.060606061,171.6
9051,48,Female,59.0,1.73,175,136,62,1.12,Cardio,26.6,3.3,4,2,19.7,7.0,0.654867257,4.584070796,302.9
9052,20,Male,93.2,1.9,205,156,64,0.76,Cardio,18.8,3.1,2,0,25.8,7.0,0.65248227,4.567375887,323.5
9053,20,Male,75.1,1.69,205,168,58,1.16,Mixed,15.9,4.2,7,3,26.2,8.0,0.74829932,5.986394558,521.5
9054,39,Female,67.4,1.48,179,154,77,0.71,Mixed,28.8,3.9,2,0,30.7,8.0,0.754901961,6.039215686,289.0
9055,34,Male,62.9,1.78,189,146,66,0.88,Cardio,26.8,3.4,5,1,19.9,7.0,0.650406504,4.552845528,252.0
9056,53,Male,80.3,1.66,166,141,69,0.85,Mixed,21.8,4.5,4,1,29.2,8.0,0.742268041,5.93814433,405.3
9057,34,Female,51.2,1.69,179,131,72,0.79,Yoga,18.7,3.8,4,1,18.0,3.0,0.551401869,1.654205607,66.9
9058,31,Female,72.5,1.74,198,147,85,0.64,Yoga,23.3,4.1,3,0,24.1,3.0,0.548672566,1.646017699,76.4
9059,26,Female,53.1,1.46,191,150,75,0.51,Cardio,28.4,2.8,2,0,25.0,7.0,0.646551724,4.525862069,122.6
9060,47,Female,70.5,1.68,178,163,74,0.52,HIIT,24.6,2.6,5,1,25.0,9.5,0.855769231,8.129807692,298.0
9061,38,Female,61.1,1.64,185,133,69,0.82,Yoga,19.2,3.9,3,1,22.8,3.0,0.551724138,1.655172414,82.9
9062,29,Female,79.5,1.8,187,135,72,0.87,Yoga,25.4,3.5,4,1,24.5,3.0,0.547826087,1.643478261,113.7
9063,54,Male,58.5,1.75,162,132,75,0.87,Cardio,28.5,3.4,3,0,19.1,7.0,0.655172414,4.586206897,233.4
9064,49,Male,63.2,1.52,173,128,73,0.5,Yoga,26.8,3.6,3,0,27.5,3.0,0.55,1.65,52.1
9065,28,Male,81.6,1.81,194,138,69,0.69,Yoga,26.4,4.0,3,1,25.0,3.0,0.552,1.656,93.2
9066,37,Female,75.7,1.72,181,146,81,0.29,Cardio,27.3,2.3,3,0,25.4,7.0,0.65,4.55,99.9
9067,52,Female,53.2,1.53,160,122,76,0.35,Yoga,27.0,3.3,2,0,22.9,3.0,0.547619048,1.642857143,30.6
9068,28,Female,64.5,1.69,196,150,64,0.46,Cardio,21.9,2.5,4,1,22.7,7.0,0.651515152,4.560606061,135.3
9069,25,Female,83.0,1.78,180,164,68,0.5,HIIT,27.9,3.0,4,1,26.1,9.5,0.857142857,8.142857143,337.9
9070,21,Female,73.8,1.56,201,168,71,0.48,Mixed,26.4,4.3,2,0,30.4,8.0,0.746153846,5.969230769,211.5
9071,44,Male,60.9,1.82,182,146,80,0.74,Cardio,30.7,3.1,3,0,18.4,7.0,0.647058824,4.529411765,204.1
9072,57,Female,42.6,1.53,154,112,61,1.07,Yoga,12.4,3.9,7,2,18.2,3.0,0.548387097,1.64516129,75.0
9073,55,Male,64.2,1.6,166,135,64,1.5,Strength,12.4,4.4,5,3,25.1,6.0,0.696078431,4.176470588,402.2
9074,47,Female,57.0,1.59,171,148,80,0.7,Mixed,24.5,4.0,3,0,22.7,8.0,0.747252747,5.978021978,238.5
9075,44,Male,80.9,1.82,177,161,71,0.41,HIIT,19.1,2.7,4,1,24.5,9.5,0.849056604,8.066037736,267.5
9076,38,Male,63.6,1.63,187,157,68,1.03,Mixed,22.9,4.5,7,2,23.9,8.0,0.74789916,5.983193277,391.9
9077,37,Male,64.8,1.56,176,135,57,1.53,Cardio,20.1,4.2,7,3,26.5,7.0,0.655462185,4.588235294,454.9
9078,21,Male,68.0,1.72,198,144,79,0.36,Yoga,29.3,3.2,3,0,22.9,3.0,0.546218487,1.638655462,40.1
9079,28,Male,58.4,1.75,191,132,59,1.07,Yoga,16.7,4.5,6,2,19.2,3.0,0.553030303,1.659090909,103.7
9080,30,Male,63.6,1.75,180,163,68,0.72,HIIT,18.1,3.7,4,1,20.8,9.5,0.848214286,8.058035714,369.0
9081,26,Male,63.8,1.65,197,166,73,0.56,Mixed,25.6,3.9,3,0,23.4,8.0,0.75,6.0,214.4
9082,21,Female,55.2,1.71,205,185,70,1.2,HIIT,22.1,4.0,6,2,19.0,9.5,0.851851852,8.092592593,536.1
9083,29,Female,62.2,1.61,194,154,79,0.81,Cardio,18.0,2.9,3,1,23.9,7.0,0.652173913,4.565217391,230.0
9084,26,Male,82.7,1.85,195,164,73,0.61,Mixed,22.3,3.8,2,0,24.2,8.0,0.745901639,5.967213115,301.0
9085,30,Female,72.7,1.79,194,140,75,0.54,Yoga,36.7,3.6,3,0,22.6,3.0,0.546218487,1.638655462,64.3
9086,43,Female,79.4,1.79,174,156,55,1.48,HIIT,14.4,4.0,7,3,24.8,9.5,0.848739496,8.06302521,947.5
9087,55,Male,55.7,1.76,161,135,60,1.14,Mixed,15.3,5.3,7,3,18.0,8.0,0.742574257,5.940594059,377.2
